Year,Consumption_per_capita_Beer,Consumption_per_capita_Wine,Consumption_per_capita_Spirits,Consumption_per_capita_Alkohol,Expenditure_per_capita_Beer,Expenditure_per_capita_Wine,Expenditure_per_capita_Spirits,Expenditure_per_capita_Alkohol,Expenditure_per_capita_Total,Expenditure_per_capita_Residual,Prices_Beer,Prices_Wine,Prices_Spirits,Prices_Alcohol,CPI_Beer,CPI_Wine,CPI_Spirits,CPI_Alkohol,CPI_AllGoods,Population ('000),Real GDPPC,Conditional_Budget_Shares_Beer,Conditional_Budget_Shares_Wine,Conditional_Budget_Shares_Spirits,Unconditional_Budget_Shares_Beer,Unconditional_Budget_Shares_Wine,Unconditional_Budget_Shares_Spirits,Unconditional_Budget_Shares_Alcohol,Volume_Shares_Beer,Volume_Shares_Wine,Volume_Shares_Spirits,Column1,Expenditure_per_capita_Beer2,Expenditure_per_capita_Wine3,Expenditure_per_capita_Spirits4,Expenditure_per_capita_Alcohol,Expenditure_per_capita_Total5,Expenditure_per_capita_Residual6,Prices_Beer7,Prices_Wine8,Prices_Spirits9,Prices_Alcohol10,Country
1950,3,915843065,1,392032506,0,690909091,5,998784662,,,,,,,,,,,,,,,3,963587085,8267,337,7411,576424,,,,,,,,0,652772734,0,232052421,0,115174845,0,896,,,,,,,,,,,Australia
1951,4,24825878,1,058369412,0,581818182,5,888446374,,,,,,,,,,,,,,,4,733655432,8510,6,7507,343783,,,,,,,,0,721456648,0,179736614,0,098806739,0,896,,,,,,,,,,,Australia
1952,4,572139428,1,515032733,0,363636364,6,450808525,,,,,,,,,,,,,,,5,549021918,8691,212,7417,837696,,,,,,,,0,70876998,0,234859356,0,056370665,0,898,,,,,,,,,,,Australia
1953,4,71965,1,231283694,0,454545455,6,405479148,,,,,,,,,,,,,,,5,798161678,8857,924,7505,25744,,,,,,,,0,736814513,0,192223511,0,070961976,0,892,,,,,,,,,,,Australia
1954,4,980683886,1,283377741,0,527272727,6,791334355,,,,,,,,,,,,,,,5,888757954,9064,017,7790,585565,,,,,,,,0,733388113,0,18897284,0,077639047,0,894,,,,,,,,,,,Australia
1955,5,228893418,0,816647649,0,563636364,6,609177431,33,46491788,4,834554083,5,58,43,87947196,,,6,4,5,92,9,9,6,8465773,4,17350219,7,175805878,4,615096679,,5,97935423,9277,087,8027,412053,0,762655437,0,110178037,0,127166526,,,,,0,79115646,0,123562676,0,085280864,0,9,37,18324209,5,371726759,6,2,48,75496884,,,7,111111111,6,577777778,11,7,607308111,Australia
1956,5,210654766,0,802683798,0,509090909,6,522429474,38,55884527,5,072961605,5,04,48,67180688,,,7,4,6,32,9,9,7,657332097,4,825611907,7,660657627,4,615096679,,6,319090266,9500,606,8108,324879,0,792221365,0,104227928,0,103550707,,,,,0,7988825,0,123065156,0,078052344,0,898,42,93858048,5,649177734,5,61247216,54,20023037,,,8,240534521,7,037861915,11,02449889,8,527095876,Australia
1957,4,938520616,1,048105374,0,545454545,6,532080536,36,54505256,6,959419687,5,4,48,90447225,,,7,4,6,64,9,9,7,820032716,4,825611907,8,048539026,4,615096679,,6,500282819,9712,569,8090,238535,0,747274245,0,142306406,0,110419349,,,,,0,756040987,0,16045506,0,083503953,0,898,40,69604962,7,749910564,6,013363029,54,45932322,,,8,240534521,7,394209354,11,02449889,8,708276967,Australia
1958,4,968045802,1,0202504,0,545454545,6,533750748,37,7571481,7,182562819,5,4,50,33971092,,,7,6,7,04,9,9,8,024533644,4,95603385,8,533390774,4,615096679,,6,545580957,9915,267,8305,474779,0,750046979,0,142681845,0,107271176,,,,,0,760366594,0,156150799,0,083482607,0,894,42,23394642,8,034186598,6,040268456,56,30840147,,,8,501118568,7,874720358,11,0738255,8,975988416,Australia
1959,4,789231831,0,959463047,0,545454545,6,294149424,36,39816192,7,291919157,5,4,49,09008108,,,7,6,7,6,9,9,8,107185925,4,95603385,9,212183222,4,615096679,,6,681475371,10131,729,8628,438443,0,741456545,0,148541599,0,110001855,,,,,0,76090215,0,152437285,0,086660565,0,894,40,71382765,8,156509124,6,040268456,54,91060523,,,8,501118568,8,501118568,11,0738255,9,068440632,Australia
